topic_id;topic_description;topic_sujet;topic_type;topic_url;topic_totem
217;Multiplier les espaces nourriciers en ville afin de fournir plus de nourriture locale, par des jardins individuels, collectifs ou publics;Favoriser les espaces nourriciers (jardins, végétations urbaines, …) en ville pour augmenter les sources de production locales;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=217;oui
931;Adapter la ville au changement climatique en agissant spécifiquement sur les ilots de chaleur;Adapter la ville au changement climatique;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=931;non
131;Maintenir les largeurs actuelles des places de stationnement pour limiter le développement des SUV;(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=131;non
146;Étendre les zones piétonnes;Réorganiser la circulation et le stationnement motorisés;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=146;non
170;Développer les rues scolaires;Sensibiliser et accompagner les usagers vers les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=170;non
279;Communiquer à partir de projets exemplaires, organiser des visites, utiliser les mesures après travaux;Mobiliser l'ensemble des acteurs du territoire par une stratégie de sensibilisation et de communication sur les enjeux de la rénovation énergétique;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=279;non
283;Informer sur les risques liés au démarchage abusif;Mobiliser l'ensemble des acteurs du territoire par une stratégie de sensibilisation et de communication sur les enjeux de la rénovation énergétique;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=283;non
168;Mener des actions de formation et sensibilisation autour de la mobilité durable auprès des enfants/scolaires;Sensibiliser et accompagner les usagers vers les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=168;non
929;Préserver les ressources (encourager la prise en compte de la biodiversité sur les exploitations, la gestion durable de la ressource en eau).;Développer une agriculture durable, en adéquation avec les attentes des consommateurs, qui réponde aux enjeux du territoire, de ses habitants et de la Loi EGAlim;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=929;non
351;Intégrer la qualité de l'air aux problématiques traitées, au-delà du lien avec le développement cyclable;Préserver les ressources;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=351;oui
322;Créer des emplois durables et efficaces pour lier le développement économique / social / environnemental;Animer un réseau d'acteurs pour une montée en compétences du territoire autour de la construction de la Ville Durable;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=322;non
326;Développer des stratégies de coopération avec les territoires voisins pour traiter des sujets d’autonomie alimentaire ou énergétique et Réfléchir à la manière de construire des relations gagnant-gagnant avec les territoires voisins.;Animer un réseau d'acteurs pour une montée en compétences du territoire autour de la construction de la Ville Durable;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=326;non
185;Développer les espaces de coworking pour soutenir le télétravail;Adapter la ville pour favoriser les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=185;non
147;Etendre les zones 30, voir créer une métropole à 30 km/h;Réorganiser la circulation et le stationnement motorisés;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=147;non
73;Sensibiliser à l’eau via les indicateurs météorologiques (pluviométrie, température...) sur les affichages numériques;Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=73;non
80;Utiliser les événements existants pour communiquer (ex : festival de Loire);Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=80;non
85;Cibler les gros consommateurs et les encourager à réfléchir différemment sur leurs consommations;Préserver les ressources en eau;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=85;non
278;"Développer une démarche ""aller vers"" pour aider à se projeter dans des travaux (type bricobus)";Mobiliser l'ensemble des acteurs du territoire par une stratégie de sensibilisation et de communication sur les enjeux de la rénovation énergétique;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=278;non
360;Introduire l'agriculture bio, la production locale, l'alimentation végétale dans la restauration collective avec accompagnement pédagogique;Préserver les ressources;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=360;non
173;Donner la possibilité aux citoyens de réorganiser et se réapproprier l'espace public durant une journée ou plus (parking day, one minute city..);Sensibiliser et accompagner les usagers vers les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=173;non
174;"Soutenir les opérations type ""dimanche sans voiture""";Sensibiliser et accompagner les usagers vers les mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=174;non
393;Soutenir financièrement l'offre d'ateliers pédagogiques pour initier les habitants à l'éco-consommation : ex cuisine anti-gaspi, achats responsables, réemploi, réparation, customisation, compostage, jardinage sans déchet, entretien sans produit toxique;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=393;non
110;Développer des sensibilisations/formations non anxiogènes;Montée en compétences des acteurs du territoire face au risque inondation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=110;non
199;Développer les micro fermes;Développer une agriculture durable, en adéquation avec les attentes des consommateurs, qui réponde aux enjeux du territoire, de ses habitants et de la Loi EGAlim;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=199;non
305;Promouvoir et développer la géothermie, à l'échelle d'immeuble ou de quartier;Structurer les filières professionnelles et acteurs pour une montée en compétence vers des rénovations performantes;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=305;non
310;Mener des campagnes de mesures après travaux dans les logements (copro, indiv...);Intégrer l'usage des logements comme levier de la performance énergétique des logements;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=310;non
314;Promouvoir / Soutenir les outils favorisant la sobriété énergétique du bâtiment (domotique, etc.);Intégrer l'usage des logements comme levier de la performance énergétique des logements;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=314;non
62;Aider les habitants à développer leur autonomie énergétique via une aide à l'isolation thermique, et à la mise en place de panneaux solaires pour l'eau et photovoltaïque pour produire sa propre électricité;Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=62;non
178;Augmenter l'offre de bornes de recharge pour véhicule électriques et créer des stations mixtes d'avitaillement sur l'ensemble du département;Diminuer l'impact des véhicules motorisés sur l'environnement;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=178;non
46;Animer la filière géothermie;Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=46;non
254;Développer les aménagements qualitatifs AUSSI dans les zones urbaines périphériques (aujourd'hui moins bien aménagées pour la biodiversité);La nature comme solution;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=254;non
155;Mettre en place un service de transport pour les étudiants entre la Source Centre-ville, le jeudi soir et le week-end;Améliorer et développer les services de mobilité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=155;non
409;Développer la consigne du verre et des autres contenants pour réemploi;Soutenir le développement d'une économie locale plus circulaire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=409;non
191;Faciliter la distribution des produits locaux et bio dans les écoles et autres structures d'accueil collectif;Faciliter l'accès aux produits locaux pour les professionnels et les particuliers;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=191;non
374;Monter des projets avec les filières agricoles et agro alimentaires;Développer une alimentation durable et anti-gaspillage;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=374;non
76;Créer un parcours de sensibilisation autour de la ressource en mêlant jeu, patrimoine, sport;Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=76;non
222;Favoriser l’appropriation par le passage à l’action : mettre en place des chantiers participatifs de plantation de haies, créer des jardins participatifs...;Les citoyens à l'action en faveur de la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=222;non
12;Faire une Conférence participative ou un événement pour sensibiliser;Assurer la montée en compétences du territoire et soutenir les projets;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=12;non
126;Concevoir des espaces publics en faveur et adaptés aux modes actifs et transports collectifs (avec des trottoirs aux normes d'accessibilité, aménagements cyclables sécurisés,  feux adaptés, vélorues…);(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=126;non
395;Eduquer par l'expérience et le jeu;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=395;non
342;Mettre en place des taxes sur les logements vacants;Limiter l'étalement urbain et développer la ville des courtes distances;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=342;non
313;Créer une brigade de coachs sobriété (sur le modèle des coachs déchets);Intégrer l'usage des logements comme levier de la performance énergétique des logements;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=313;non
346;Favoriser l'emploi de proximité;Limiter l'étalement urbain et développer la ville des courtes distances;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=346;non
154;Etendre les services de transport à la demande (sur les secteurs peu denses et/ou le soir et week-end);Améliorer et développer les services de mobilité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=154;oui
176;Mettre en place une Zone à Faibles Emissions (ZFE) ou des Zones à circulation restreinte;Diminuer l'impact des véhicules motorisés sur l'environnement;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=176;oui
377;Développer les initiatives de Restauration scolaire anti-gaspillage alimentaire;Développer une alimentation durable et anti-gaspillage;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=377;oui
113;Travailler au développement de modes de constructions plus résilients;Mieux connaitre et adapter son territoire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=113;oui
319;Systématiser la mise en place des pistes cyclables ou voies douces dans le cadre de requalification ou construction de voies;Développer une approche intégrée d'évaluation des projets urbains;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=319;non
332;Soutenir l'initiative locale Vhélio, vélo électrique 4 places autoconstruit;Animer un réseau d'acteurs pour une montée en compétences du territoire autour de la construction de la Ville Durable;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=332;non
72;Créer des aménagements urbains pédagogiques et artistiques autour de la préservation et la valorisation de l'eau, pour les petits et les grands (jeux d'eau, espace Oasis, perméable…);Communication sur la thématique de l'EAU;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=72;non
143;Jalonner les itinéraires cyclables;(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=143;non
247;Faire des distributions de graines de fleurs et nichoirs en faveur des oiseaux et des abeilles, dans les écoles;Sensibilisation de la population aux enjeux et aux solutions accessibles au plus grand nombre;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=247;non
369;"Développer la communication sur les open data de la Métropole en vue du soutien au développement de projets par les habitants et les ""startup""";Développer la connaissance autour de la ville durable et ses ressources;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=369;non
237;Lutter contre les espèces invasives (ex. Obama nungara) et ne pas en introduire dans les aménagements publics et créer une filière pour la gestion des invasives;Conception et gestion des espaces  favorables à la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=237;non
252;"Présenter un ""baromètre"" de la nature,  outil partagé  et grand public, à l'horizon 2025, sur Orléans Métropole";Sensibilisation de la population aux enjeux et aux solutions accessibles au plus grand nombre;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=252;non
391;Informer sur le coût global du suremballage par rapport aux questions environnementales;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=391;non
909;Apporter un soutien spécifique au tertiaire public dans une logique d’exemplarité du patrimoine;Impulser la rénovation énergétique des bâtiments par le déploiement de solutions de financement adaptées;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=909;non
29;Faire des groupements d'achats, d'installations (sur la rénovation et l'installation d'EnR);Impulser la dynamique du territoire en prenant appui sur la société à créer Orléans Métropole Energies;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=29;non
24;Créer un comité scientifique ou/et citoyen pour suivre l'ensemble des projets;Impliquer les citoyens dans le développement des énergies renouvelables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=24;non
70;S’appuyer sur la règlementation (règlements d’urbanisme/PLUm) pour lutter contre l’artificialisation des sols;Gestion différenciées des eaux pluviales - Vers un territoire 0 rejet;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=70;non
231;"Réaliser les IBC sur les 22 communes, nécessaires à la connaissance de la biodiversité.  Mettre en œuvre les plans d’actions associés.
Suivre les préconisations des IBC avec l'appui de partenaires";Conception et gestion des espaces  favorables à la biodiversité;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=231;non
37;Sensibiliser et accompagner les entreprises autour des mobilités durables et à l’usage de véhicules moins polluants;Mobilités durables;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=37&refine.theme_id=Mobilité;non
44;"Développer les Clauses ""achats durables"" dans la commande publique et favoriser le réemploi des équipements";Déchets et économie circulaire;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=44&refine.theme_id=Déchets et économie circulaire;non
66;Développer les cours d’école Oasis, action totem de désimperméabilisation des surfaces;Eau et milieux aquatiques;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=66&refine.theme_id=Eau;non
80;Faire connaître et valoriser la qualité des produits agricoles d’Orléans Métropole.;Alimentation et agriculture;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=80&refine.theme_id=Alimentation;non
928;Encourager et soutenir les communes dans la mise en place de projets agricoles innovants.;Préserver le foncier agricole et maintenir une activité agricole durable, compétitive et innovante;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=928;non
H1;Actions hors manifeste - Energies renouvelables;Energies renouvelables;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=H1&refine.theme_id=EnR;non
14;Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;Energies renouvelables;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=14&refine.theme_id=EnR;non
15;Développer les motorisations alternatives et les déplacements sobres en carbone et planifier le déploiement des bornes de recharge des véhicules électriques;Energies renouvelables;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=15&refine.theme_id=EnR;non
53;Informer et former les élus, les personnels des communes et des autres institutions au risque inondation;Risque inondation;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=53&refine.theme_id=Inondation;non
251;Mobiliser les fondations d'entreprises pour développer des actions en faveur de la biodiversité avec une équipe dédiée pour aller chercher du financement privé (notamment compensation taxes carbones);Sensibilisation de la population aux enjeux et aux solutions accessibles au plus grand nombre;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=251;non
390;Informer sur les fausses promos incitant à la consommation;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=390;non
406;Avoir un pôle économie circulaire : un lieu dédié et identifiable, attractif pour la recherche;Soutenir le développement d'une économie locale plus circulaire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=406;non
66;Développer un plan Ville perméable (sur l’exemple de Lyon);Gestion différenciées des eaux pluviales - Vers un territoire 0 rejet;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=66;non
376;Créer une conserverie à visée solidaire : lien avec Epicerie solidaire;Développer une alimentation durable et anti-gaspillage;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=376;non
36;Construire la ville des proximités (du quart d'heure);Mobilités durables;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=36&refine.theme_id=Mobilité;non
45;Développer les initiatives de restaurations scolaires anti-gaspillage alimentaire;Déchets et économie circulaire;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=45&refine.theme_id=Déchets et économie circulaire;non
50;Inciter au changement de comportement par une évolution des règles et outils de la compétence (règlement de collecte, facturations incitatives, …);Déchets et économie circulaire;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=50&refine.theme_id=Déchets et économie circulaire;non
72;Préserver le foncier agricole, à moyen et long terme;Alimentation et agriculture;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=72&refine.theme_id=Alimentation;non
95;Renouveler annuellement l’évènement des Assises de la Transition pour rendre compte des avancées de la feuille de route et encourager la mobilisation des habitants;Gouvernance partagée;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=95&refine.theme_id=Gouvernance;non
43;Développer et soutenir la filière réemploi et réparation d'objets : chez les acteurs de l'Economie Sociale et Solidaire (ESS) et grâce aux nouveaux espaces réemploi  (déchetteries + comptoir du réemploi);Déchets et économie circulaire;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=43&refine.theme_id=Déchets et économie circulaire;non
59;Construire l’observatoire des Risques pour conserver la mémoire des phénomènes, pour développer la métrologie afin de renforcer nos capacités d’alerte de la population;Risque inondation;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=59&refine.theme_id=Inondation;non
89;Développer la smart city;Ville durable;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=89&refine.theme_id=Ville durable;non
1;Organiser un dispositif d'accompagnement à la rénovation énergétique du bâti via la création d’un guichet unique proposant un accompagnement de A à Z;Rénovation énergétique;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=1&refine.theme_id=Rénovation;non
86;Mettre en œuvre, suivre et réviser le Plan de Prévention du Bruit dans l'Environnement (PPBE) d'Orléans Métropole;Ville durable;idée forte;https://data.orleans-metropole.fr/pages/actions-transition-ecologique/?refine.action_numero=86&refine.theme_id=Ville durable;non
Biodiversité;Biodiversité;Développer la biodiversité et faire de notre cadre de vie au naturel un atout force de notre territoire;theme;https://data.orleans-metropole.fr/pages/themes-transition-ecologique/?refine.theme_id=Biodiversité;non
402;Créer du lien avec les établissements de formation pour développer les compétences;Développer la pédagogie autour de l'écoconsommation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=402;non
95;Développer les balades pédagogiques;Sensibilisation de la population au risque inondation en portant une attention particulière au plus jeune;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=95;oui
103;Informer et former les élus du risque inondation;Montée en compétences des acteurs du territoire face au risque inondation;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=103;non
64;Sensibiliser et accompagner les copropriétés et les bailleurs sociaux à l'opportunité du solaire photovoltaïque;Agir spécifiquement en faveur du développement du photovoltaïque;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=64;non
52;Consolider une filière professionnelle sur les énergies renouvelables (travailler sur les offres de formation, l'accompagnement à la labellisation, etc.);Assurer la montée en compétences du territoire et soutenir les projets;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=52;oui
47;Étudier l'opportunité d'énergies renouvelables thermiques (bois,  géothermie ou solaire) pour chauffer les bâtiments des collectivités ou des entreprises;Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=47;non
59;Développer des unités de méthanisation en injection de biogaz via notamment la valorisation des déchets (ménagers, professionnels);Développer les productions d'énergies renouvelables selon un mix énergétique compatible avec nos potentiels;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=59;non
51;Augmenter et densifier les pistes cyclables;Développer les motorisations alternatives et les déplacements sobres en carbone;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=51;non
350;Favoriser des dispositifs de verdissement des façades;Préserver les ressources;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=350;non
114;Limiter le ruissellement dû à l'imperméabilisation des sols;Mieux connaitre et adapter son territoire;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=114;non
923;Réduire les prélèvements sur les ressources;Préserver les ressources en eau;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=923;non
192;Développer une offre de produits transformés locaux et bio;Faciliter l'accès aux produits locaux pour les professionnels et les particuliers;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=192;non
338;Limiter l'utilisation de l'air conditionné consommateur d'énergie, étudier des nouvelles solutions de rafraîchissement  (hors climatiseur);Adapter la ville au changement climatique;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=338;non
136;Consulter l'ensemble des usagers lors des (ré)aménagements de voirie;(Ré)aménager l'espace public et les voiries en donnant la priorité aux mobilités durables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=136;non
96;Expo/concours pour mettre en valeur les zones exposées;Sensibilisation de la population au risque inondation en portant une attention particulière au plus jeune;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=96;non
20;Créer des groupes de citoyens par quartier afin de rénover « tous ensemble » et de partager ses difficultés et les coûts;Impliquer les citoyens dans le développement des énergies renouvelables;action;https://data.orleans-metropole.fr/pages/solutions-transition-ecologique/?refine.repertoire=20;non
